Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
7031,EDLEEN,DR,,EDLEEN DRIVE,560H4,PUBLIC STREET NAMES
6788,EUSTACE,ST,,EUSTACE STREET,482D7,PUBLIC STREET NAMES
6826,ESKO,AVE,,ESKO AVENUE,503C1,PUBLIC STREET NAMES
626,EAST,WAY,,EAST WAY,702G5,PRIVATE STREET NAMES
7067,EATON,ST,,EATON STREET,565B7,PUBLIC STREET NAMES
6885,EMBURY,ST,,EMBURY STREET,631A4,PUBLIC STREET NAMES
7008,ELBEN,PL,,ELBEN PLACE,503E6,PUBLIC STREET NAMES
7066,EATON,TER,,EATON TERRACE,565C7,PUBLIC STREET NAMES
6762,EXPOSITION,PL,,EXPOSITION PLACE,673E1,PUBLIC STREET NAMES
6764,EXPOSITION,BLVD,,EXPOSITION BOULEVARD,673E1,PUBLIC STREET NAMES
6851,ENNIS,ST,,ENNIS STREET,503G4,PUBLIC STREET NAMES
7022,EDWIN,PL,,EDWIN PLACE,592H1,PUBLIC STREET NAMES
7099,EAGLE ROCK,BLVD,,EAGLE ROCK BOULEVARD,565A6,PUBLIC STREET NAMES
614,ESTRADA,ST,,ESTRADA STREET,675B1,PRIVATE STREET NAMES
6893,ELVILL,DR,,ELVILL DRIVE,591E1,PUBLIC STREET NAMES
6986,ELDORA,AVE,,ELDORA AVENUE,503G2,PUBLIC STREET NAMES
6991,ELDER,CT,,ELDER COURT,595E1,PUBLIC STREET NAMES
10025,ELM VIEW,DR,,ELM VIEW DRIVE,560J5,PRIVATE STREET NAMES
10785,EXPOSITION PARK,DR,,EXPOSITION PARK DRIVE,674B2,PRIVATE STREET NAMES
7073,EAST RUSTIC,ROAD,,EAST RUSTIC ROAD,631B7,PUBLIC STREET NAMES
6881,EMERALD,ST,,EMERALD STREET,634E3,PUBLIC STREET NAMES
6811,ESTEPA,DR,,ESTEPA DRIVE,504A5,PUBLIC STREET NAMES
6956,ELLEN,ST,,ELLEN STREET,NA,PUBLIC STREET NAMES
627,EAST,WAY,,EAST WAY,481J2,PRIVATE STREET NAMES
6864,EMPYREAN,WAY,,EMPYREAN WAY,632F4,PUBLIC STREET NAMES
6858,ENCINO,AVE,,ENCINO AVENUE,481B7,PUBLIC STREET NAMES
7006,EL BOSQUE,CT,,EL BOSQUE COURT,630G1,PUBLIC STREET NAMES
10142,ESSEX,DR,,ESSEX DRIVE,500G7,PRIVATE ROADWAY NAMES
7078,EAST KENSINGTON,ROAD,,EAST KENSINGTON ROAD,634F1,PUBLIC STREET NAMES
7079,EAST GRAMERCY,PARK,,EAST GRAMERCY PARK,633H6,PUBLIC STREET NAMES
6852,ENGLANDER,ST,,ENGLANDER STREET,824A1,PUBLIC STREET NAMES
6810,ESTES,ROAD,,ESTES ROAD,565A5,PUBLIC STREET NAMES
6792,EUDORA,AVE,,EUDORA AVENUE,794C4,PUBLIC STREET NAMES
