Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
9948,MANDY,CT,,MANDY COURT,559C1,PUBLIC STREET NAMES
4594,MATEO,ST,,MATEO STREET,634H5,PUBLIC STREET NAMES
4299,MONTALVO,ST,,MONTALVO STREET,595A5,PUBLIC STREET NAMES
4492,MEADOW VIEW,PL,,MEADOW VIEW PLACE,561F5,PUBLIC STREET NAMES
4606,MARYMOUNT,PL,,MARYMOUNT PLACE,632A1,PUBLIC STREET NAMES
4436,MERION,DR,,MERION DRIVE,500G1,PUBLIC STREET NAMES
4341,MIRAFLORES,AVE,,MIRAFLORES AVENUE,824A3,PUBLIC STREET NAMES
4177,MULTIVIEW,DR,,MULTIVIEW DRIVE,563B7,PUBLIC STREET NAMES
9908,MELVIN,AVE,,MELVIN AVENUE,530F4,PRIVATE STREET NAMES
10187,MOORCROFT,AVE,,MOORCROFT AVENUE,12B2,PRIVATE STREET NAMES
438,MARLU,DR,,MARLU DRIVE,592J2,PRIVATE STREET NAMES
4541,MCCUE,CT,,MCCUE COURT,530C2,PUBLIC STREET NAMES
4644,MARMORA,ST,,MARMORA STREET,560C5,PUBLIC STREET NAMES
4424,MESA,AVE,,MESA AVENUE,595C2,PUBLIC STREET NAMES
4198,MOUNTCREST,AVE,,MOUNTCREST AVENUE,592J4,PUBLIC STREET NAMES
4235,MORGAN,AVE,,MORGAN AVENUE,674F3,PUBLIC STREET NAMES
4311,MONANGO,LANE,,MONANGO LANE,NA,PUBLIC STREET NAMES
4389,MILANO,WAY,,MILANO WAY,533C2,PUBLIC STREET NAMES
4195,MOUNT HOLYOKE,AVE,,MOUNT HOLYOKE AVENUE,631A6,PUBLIC STREET NAMES
